age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
48,227376,6.6,7,1.8,9,2,33,19,142174,50538,4,3,1,2,3,2,7,4,7,2,1,Male,Tier 3,Store
19,77040,5.3,10,2.6,2,4,10,0,148404,145658,10,0,7,6,6,2,4,8,7,4,10,Male,Tier 3,Store
33,123668,3.9,7,2.3,3,6,42,2,51469,6658,5,4,2,3,8,7,10,2,1,4,8,Female,Tier 3,Online
26,213768,2.3,10,3.1,8,4,7,0,21928,77464,3,5,2,4,1,6,6,9,6,5,4,Male,Tier 3,Store
26,210720,5.3,7,4.3,1,8,37,10,147811,68399,7,2,4,4,3,6,6,5,5,3,7,Female,Tier 2,Store
55,70030,6.9,13,2.4,1,9,10,8,139379,27045,10,4,1,5,2,2,7,3,6,6,9,Other,Tier 3,Store
28,71815,6.5,8,0.7,7,8,42,3,126167,3168,5,4,2,1,6,7,6,2,6,8,9,Other,Tier 3,Online
71,231741,7.3,3,0.0,10,7,24,7,129340,135936,6,8,4,2,7,5,3,10,4,9,1,Female,Tier 1,Store
73,127789,5.7,13,0.8,7,2,30,16,110589,27270,2,1,6,7,8,4,9,2,1,7,7,Other,Tier 1,Store
39,181762,11.4,11,0.8,7,10,36,13,14453,97251,10,0,5,7,4,10,2,8,7,4,5,Other,Tier 2,Store
50,234478,10.1,5,3.4,5,2,25,19,18637,39716,7,2,7,8,4,7,5,2,6,5,4,Other,Tier 2,Store
53,236104,3.0,6,2.4,7,10,9,15,100665,28426,4,4,6,7,9,1,9,9,6,6,1,Female,Tier 2,Store
62,72923,7.3,13,2.6,9,5,32,19,111521,118314,7,7,4,8,4,5,5,8,9,2,1,Male,Tier 2,Store
40,182644,7.9,8,3.4,6,4,6,1,17231,33154,1,7,3,6,6,7,3,6,3,2,7,Other,Tier 2,Store
62,200102,1.8,8,4.3,6,4,35,7,122061,126973,1,8,5,2,9,3,4,7,2,7,2,Female,Tier 1,Store
62,82904,6.3,10,2.2,3,4,44,14,25282,50791,2,0,2,6,6,8,6,5,6,1,9,Male,Tier 1,Store
51,248308,7.0,3,3.5,7,7,19,3,49647,55980,3,7,6,6,10,2,3,2,5,10,9,Male,Tier 2,Store
26,175275,6.0,12,3.0,6,3,14,14,27779,94263,4,7,4,5,2,2,5,2,9,9,9,Other,Tier 3,Store
41,92088,6.8,14,0.5,5,2,15,0,112039,18039,2,7,7,4,10,9,3,1,5,4,9,Other,Tier 2,Online
25,20608,6.2,4,0.6,3,5,34,12,1106,59583,3,1,7,7,2,6,5,5,2,1,4,Male,Tier 1,Store
24,60667,7.4,6,2.1,3,6,20,6,130015,35476,5,1,1,2,8,2,8,4,7,10,2,Other,Tier 1,Store
53,70547,9.1,4,2.8,6,8,34,15,5735,81647,4,4,7,10,8,9,8,6,8,5,4,Female,Tier 1,Store
35,168557,7.5,10,3.1,6,3,39,3,90977,70983,8,8,1,2,7,5,5,10,8,7,8,Other,Tier 1,Store
20,155934,8.4,4,2.2,5,4,47,2,103845,58859,7,0,2,3,3,3,8,8,10,5,6,Other,Tier 2,Store
45,143391,3.9,5,0.3,3,4,33,11,784,1035,5,4,5,8,6,6,7,3,3,7,8,Female,Tier 2,Online
23,249907,10.1,10,2.0,2,4,38,17,149449,76417,10,5,6,3,1,2,7,1,5,3,8,Female,Tier 2,Store
61,90948,6.6,7,0.1,4,7,0,13,20266,49240,9,4,4,3,3,6,6,7,9,1,6,Other,Tier 1,Store
61,232962,5.2,12,2.2,4,4,8,0,136090,10652,2,6,3,6,10,7,8,1,5,5,5,Male,Tier 3,Online
38,86880,6.8,2,3.2,10,7,40,6,39084,56968,1,1,6,3,10,8,2,7,6,5,10,Other,Tier 1,Store
45,72560,4.9,13,3.1,2,4,29,18,5638,60691,5,1,5,1,2,6,10,6,8,6,3,Other,Tier 1,Store
57,130063,6.3,2,1.8,9,10,20,2,53413,121896,2,6,3,4,9,8,2,4,2,10,7,Female,Tier 3,Store
71,229601,6.6,12,3.0,3,8,17,14,33779,43481,4,4,4,10,10,1,2,8,9,8,2,Male,Tier 1,Store
71,109218,4.6,10,1.0,1,5,21,18,134386,58347,3,2,1,3,6,8,10,4,9,1,8,Male,Tier 3,Store
18,129462,6.3,14,1.7,5,2,43,8,89502,3146,2,2,1,8,3,10,1,3,4,4,8,Male,Tier 1,Online
53,174487,4.6,9,0.3,10,9,25,17,137771,66768,6,2,1,7,6,3,4,6,7,9,3,Female,Tier 1,Store
38,210595,4.6,4,1.8,3,9,11,0,73192,47809,6,9,1,7,2,10,8,6,7,2,1,Male,Tier 3,Store
77,165395,4.0,5,1.5,6,1,30,6,7448,130186,5,6,2,6,9,8,9,1,10,8,10,Other,Tier 3,Store
60,199286,5.3,3,2.0,1,5,36,14,84164,45464,5,6,5,8,2,9,8,5,7,9,5,Male,Tier 2,Store
52,32997,4.9,2,2.1,10,3,42,6,57851,20344,9,3,4,7,8,8,3,10,7,9,3,Female,Tier 1,Store
30,136266,6.9,14,2.8,4,10,35,8,4547,43549,7,5,5,5,3,6,8,10,1,10,4,Other,Tier 3,Store
74,203075,8.2,10,0.0,1,5,47,15,124728,134331,6,0,2,2,9,6,4,3,1,4,6,Female,Tier 1,Store
66,18679,7.3,8,1.4,1,4,43,18,3211,146415,4,8,1,1,5,10,4,5,5,2,10,Other,Tier 2,Store
71,241097,7.9,4,3.8,10,3,1,11,37958,58443,5,2,7,1,1,8,6,6,5,7,8,Female,Tier 1,Store
71,55308,7.8,14,3.8,8,7,36,17,79414,124812,1,6,7,7,9,10,2,6,6,7,2,Male,Tier 3,Store
27,221096,4.1,12,2.6,10,5,39,15,35835,75553,2,1,5,5,8,6,3,5,8,4,9,Other,Tier 3,Store
70,185914,5.3,1,2.6,4,1,15,4,120333,125198,3,8,6,2,2,4,3,3,9,1,7,Other,Tier 3,Store
61,211480,9.6,13,1.0,10,4,49,1,33825,41555,1,6,2,8,4,9,9,5,1,6,6,Female,Tier 1,Hybrid
64,215604,4.9,6,2.0,3,1,22,15,129234,120239,2,5,4,6,2,2,10,1,5,3,4,Female,Tier 2,Store
70,200010,9.7,6,3.6,6,3,34,5,79430,113151,8,1,5,1,7,3,9,1,9,2,4,Male,Tier 2,Store
27,20695,5.2,2,0.9,10,10,5,7,139938,7267,5,2,6,7,2,5,8,7,1,10,2,Other,Tier 2,Online
63,241812,1.9,2,2.7,9,10,35,18,30240,138874,5,2,3,7,6,6,1,10,6,4,4,Female,Tier 3,Store
30,73499,5.5,8,3.2,6,5,21,0,17865,82299,10,2,5,2,7,3,2,5,1,3,4,Other,Tier 3,Store
54,38382,7.7,11,2.6,1,6,10,4,108432,68129,10,5,2,7,5,4,8,4,9,8,6,Female,Tier 3,Store
55,29235,9.3,7,2.3,8,1,33,18,140448,25776,9,1,3,7,7,8,6,7,3,1,9,Male,Tier 3,Store
41,208295,3.0,14,2.3,1,10,20,6,101573,136547,4,9,1,6,8,4,2,1,6,5,3,Other,Tier 2,Store
19,148438,7.7,2,3.2,3,9,12,9,83498,78875,5,0,3,6,4,2,2,2,4,6,8,Male,Tier 2,Store
39,173539,7.8,10,2.8,9,9,44,15,137679,69909,7,3,1,10,5,9,5,2,1,5,5,Male,Tier 1,Store
34,205388,8.6,1,3.1,4,1,17,12,137944,65294,10,2,1,7,9,7,1,3,1,5,6,Female,Tier 1,Store
53,127468,1.0,11,2.0,8,7,44,6,140954,140158,6,2,1,6,2,10,2,10,2,3,1,Male,Tier 3,Store
31,21764,9.3,8,2.1,9,4,43,4,131611,23540,10,8,6,3,3,9,3,3,9,4,2,Other,Tier 2,Online
27,236968,6.9,10,3.2,8,2,29,17,23342,29320,4,7,2,1,4,3,7,8,8,10,6,Female,Tier 1,Store
52,128831,6.9,2,1.3,6,2,40,9,43747,113854,10,7,7,3,2,5,4,5,2,2,2,Other,Tier 2,Store
42,76836,8.1,5,1.0,9,6,23,7,25384,34871,7,0,5,6,5,4,2,7,7,10,5,Other,Tier 2,Store
20,46923,2.0,6,5.5,6,6,0,3,15114,127093,2,1,1,2,4,8,10,7,7,8,8,Other,Tier 3,Store
64,110711,8.0,10,3.0,5,5,36,0,38117,94671,3,6,7,3,7,4,8,5,5,1,7,Male,Tier 1,Store
55,31292,10.7,1,2.2,8,3,27,12,146450,39209,2,7,2,3,10,6,3,8,9,7,9,Male,Tier 2,Store
34,139913,3.3,2,1.6,4,7,3,9,82937,130428,9,1,5,7,5,9,2,1,2,10,8,Male,Tier 2,Store
29,147686,5.9,14,1.3,3,3,3,11,7338,13278,8,0,1,7,2,1,3,5,2,6,2,Other,Tier 3,Store
71,35939,6.1,10,2.4,4,7,13,19,51935,45181,4,1,7,1,2,9,8,4,7,3,10,Male,Tier 2,Store
69,33800,6.7,4,2.4,9,2,10,1,18537,15862,9,4,7,5,1,10,4,4,7,9,4,Female,Tier 1,Online
41,71440,6.9,2,3.1,4,8,22,5,120651,70778,3,0,1,6,8,9,5,5,2,8,4,Other,Tier 1,Store
46,169318,4.7,11,0.8,7,2,45,9,19682,98563,7,7,1,5,5,9,1,6,8,10,9,Female,Tier 1,Store
60,142521,6.1,6,0.9,1,2,11,9,69307,105987,6,4,6,8,7,1,5,9,4,2,7,Male,Tier 3,Store
42,198877,9.5,14,2.8,6,4,47,2,99409,117583,5,3,7,5,7,3,3,3,3,2,10,Male,Tier 2,Store
53,136327,6.8,4,3.0,8,10,46,5,54127,68453,2,2,6,6,1,3,2,10,2,2,6,Female,Tier 1,Store
75,64648,6.7,11,3.7,7,1,41,14,59601,122032,1,5,6,4,3,5,4,8,10,9,1,Female,Tier 3,Store
77,130192,4.6,3,4.7,5,7,3,11,22261,13011,3,6,3,3,6,5,6,6,3,3,4,Male,Tier 3,Store
43,202923,8.7,6,2.1,4,2,0,8,82408,101961,9,4,2,8,5,1,6,1,10,7,9,Male,Tier 2,Store
55,177760,5.6,9,3.4,2,6,39,3,12869,121007,5,5,6,1,6,3,7,9,5,3,3,Male,Tier 2,Store
18,108498,1.9,8,1.1,1,5,9,5,31296,139439,5,0,1,10,4,2,4,2,9,4,8,Other,Tier 1,Store
37,44764,6.8,2,0.0,1,5,6,17,19862,79980,2,3,7,6,8,1,9,5,7,9,10,Other,Tier 1,Store
72,47470,7.4,3,1.2,5,4,1,5,74669,78171,3,8,4,6,5,5,9,7,3,2,8,Female,Tier 2,Store
45,184573,5.4,2,1.9,9,5,22,0,82295,126611,2,8,5,8,10,8,5,3,9,7,3,Female,Tier 3,Store
33,72207,1.5,10,5.3,7,9,33,11,87803,82156,7,2,1,5,6,3,5,2,7,7,9,Female,Tier 2,Store
64,77157,3.8,7,0.3,2,1,11,2,144262,107083,3,5,4,10,3,5,7,5,10,2,3,Male,Tier 1,Store
34,149288,5.8,9,3.5,6,2,11,11,83373,10363,5,3,5,5,4,7,9,10,5,2,3,Female,Tier 2,Store
57,168144,5.2,1,1.7,10,7,44,2,5302,138949,1,6,6,2,1,7,1,2,6,7,5,Other,Tier 1,Store
45,108778,6.9,11,3.1,7,9,15,9,136541,111839,4,3,7,10,9,2,9,2,4,1,2,Female,Tier 2,Store
75,145016,7.2,3,2.6,8,3,7,5,62359,54844,6,5,7,10,7,3,9,1,9,1,7,Female,Tier 1,Store
29,139288,5.1,6,1.3,9,6,41,16,62042,108917,10,0,7,8,9,9,2,10,9,4,2,Female,Tier 2,Store
44,183204,3.2,4,3.8,3,5,5,0,85038,3046,4,3,1,6,6,9,10,5,4,6,8,Male,Tier 2,Online
71,125573,8.9,10,3.1,2,9,14,1,82902,139503,7,7,6,3,1,1,5,6,4,7,3,Female,Tier 3,Store
70,135730,7.1,14,2.5,7,9,48,18,12520,73854,6,2,7,7,2,4,10,6,9,3,7,Male,Tier 2,Store
59,163933,7.3,10,2.9,8,10,10,19,46078,129223,5,6,1,6,9,5,7,10,3,8,1,Male,Tier 2,Store
76,79186,6.8,1,1.9,9,3,29,5,107297,111456,6,4,5,1,4,5,8,2,4,8,2,Other,Tier 3,Store
64,19960,8.2,9,0.0,10,10,9,9,77391,89845,3,9,1,2,9,6,4,6,3,3,3,Female,Tier 1,Store
47,33781,5.2,7,2.6,5,10,22,9,5690,44690,2,5,6,5,10,4,7,7,4,6,1,Female,Tier 1,Store
58,46126,7.7,14,5.4,9,2,17,17,32212,119510,9,4,4,8,5,6,10,5,8,5,4,Other,Tier 2,Store
51,168650,7.3,11,3.6,1,10,8,7,134447,17661,10,5,5,8,10,10,8,10,2,7,5,Other,Tier 1,Store
54,121034,7.3,12,2.9,9,4,8,19,147090,77764,1,3,2,3,7,1,6,1,1,3,5,Other,Tier 1,Store
23,32883,3.6,7,3.0,10,9,49,6,76956,29742,3,2,1,2,4,6,3,4,7,7,4,Other,Tier 1,Online
24,44782,6.3,12,2.5,5,3,5,9,62285,147557,7,8,4,5,9,3,2,10,1,3,8,Other,Tier 3,Store
49,71387,6.8,1,0.0,2,4,15,0,36524,70424,10,6,6,2,9,8,5,3,5,9,10,Male,Tier 1,Store
49,163051,9.6,9,1.1,6,2,11,14,33317,68969,5,6,5,3,1,5,4,6,8,4,7,Male,Tier 2,Store
70,48746,6.2,12,2.4,1,1,1,9,38242,11766,2,8,2,1,7,6,4,10,9,6,5,Female,Tier 3,Store
42,81266,8.2,12,3.7,7,5,16,2,73000,86424,9,7,7,8,9,4,4,1,1,2,1,Female,Tier 3,Store
50,15056,3.0,8,4.9,7,4,25,8,84713,143626,7,9,4,9,6,7,6,3,5,1,3,Other,Tier 2,Store
72,46457,4.6,11,1.1,10,10,8,12,58013,83191,3,3,7,6,7,8,5,3,4,1,5,Other,Tier 3,Store
75,148315,6.9,12,3.4,8,2,4,5,51857,76179,5,5,4,1,5,6,4,7,8,7,10,Male,Tier 3,Store
24,201103,6.9,10,0.0,1,6,27,18,101616,32864,1,4,3,1,1,2,9,6,5,4,3,Other,Tier 1,Store
69,147773,4.6,12,2.1,2,5,29,1,147506,136069,9,8,2,1,6,8,1,4,7,4,9,Male,Tier 2,Store
74,202453,7.9,5,2.5,1,1,16,11,97817,29300,1,4,5,3,5,4,4,9,2,9,2,Male,Tier 3,Store
79,196510,5.7,4,4.7,8,10,46,10,145773,135754,5,4,6,5,8,1,7,2,2,7,10,Male,Tier 2,Store
29,88839,5.6,1,1.4,8,3,38,12,124429,24927,10,7,5,6,5,10,2,7,8,6,3,Other,Tier 1,Store
33,95636,5.8,9,2.0,3,4,18,2,88010,99703,9,7,7,2,1,4,2,5,9,6,8,Female,Tier 2,Store
33,122697,8.7,8,3.8,10,1,5,16,51578,108085,7,0,6,7,1,9,8,7,5,8,5,Other,Tier 1,Store
60,81483,8.2,13,1.5,2,8,3,8,5490,51011,9,4,1,8,2,7,9,4,6,6,1,Female,Tier 2,Store
70,35505,9.8,2,1.8,9,3,43,14,119376,4956,6,6,7,2,7,3,3,1,8,1,9,Other,Tier 3,Online
53,152625,7.1,4,0.6,5,5,37,14,76767,52405,6,3,7,3,10,5,6,7,4,2,10,Female,Tier 1,Store
30,48525,9.9,4,3.3,9,3,13,3,82823,16167,9,4,1,4,3,2,2,1,7,1,10,Male,Tier 3,Online
24,226474,6.5,13,0.6,2,4,15,13,66494,115479,1,7,5,2,10,4,8,7,1,1,3,Male,Tier 2,Store
53,111008,5.7,7,3.9,6,9,36,13,82553,37178,3,6,5,4,9,7,8,7,2,9,2,Female,Tier 1,Store
64,59348,5.1,3,0.9,1,3,31,13,144583,116610,9,2,2,9,1,6,4,10,2,1,5,Other,Tier 3,Store
68,217259,5.6,8,1.5,7,8,30,17,38053,114122,3,7,7,10,6,3,2,5,8,2,8,Other,Tier 2,Store
26,22273,5.7,11,1.0,4,6,4,2,138961,8395,4,7,5,7,8,3,2,3,1,6,7,Male,Tier 2,Online
49,79236,4.6,7,2.1,7,6,16,5,93603,73085,4,4,7,3,2,7,5,2,4,9,7,Male,Tier 2,Store
28,221641,4.8,10,3.9,9,1,3,7,122347,138778,2,0,4,7,1,8,10,5,7,2,10,Other,Tier 1,Store
25,149607,7.2,12,1.6,1,7,42,18,122772,61950,1,4,6,10,1,6,7,6,9,7,6,Other,Tier 3,Store
50,164749,5.0,12,1.2,1,4,23,1,120278,8596,4,1,7,3,4,4,2,9,1,6,3,Other,Tier 3,Store
40,229096,2.6,4,2.5,7,8,5,4,135593,117625,8,9,4,1,2,6,6,1,3,3,10,Other,Tier 1,Store
42,122157,2.5,9,2.4,10,9,29,8,61069,77790,3,0,4,5,10,6,9,7,8,3,6,Other,Tier 3,Store
73,15908,1.8,6,3.4,2,2,43,10,38503,128165,5,9,6,8,8,9,3,1,10,3,1,Male,Tier 1,Store
25,216225,3.2,3,0.8,8,8,10,15,81111,108483,9,1,7,3,2,8,1,2,1,10,5,Female,Tier 3,Store
62,123352,3.6,7,2.8,4,8,26,19,90217,77220,8,1,6,2,8,2,7,6,6,3,10,Female,Tier 2,Store
39,110967,4.1,6,4.1,7,6,8,1,18500,114031,8,7,3,9,7,2,8,2,2,2,2,Female,Tier 3,Store
76,103989,6.6,8,1.2,10,3,23,6,32559,69128,7,3,2,5,2,2,10,6,8,8,5,Female,Tier 1,Store
21,50079,3.5,5,2.7,2,5,19,4,103561,65335,9,9,5,7,9,2,8,8,1,10,6,Female,Tier 2,Store
57,227628,4.2,6,1.2,8,2,12,0,59661,17762,10,6,1,1,2,9,2,10,2,5,6,Other,Tier 1,Store
20,126889,2.3,1,3.9,6,6,27,3,112764,25422,5,1,6,1,7,7,1,7,2,9,5,Female,Tier 3,Store
46,64323,4.7,8,4.7,1,3,46,8,111124,100463,8,6,3,5,10,7,7,6,9,5,5,Male,Tier 3,Store
58,191392,7.4,1,1.0,9,4,30,14,60463,34834,6,9,2,3,2,1,6,9,2,9,8,Other,Tier 1,Store
46,238170,6.0,3,2.9,2,9,31,17,14510,20697,1,9,1,3,4,1,4,10,8,1,7,Other,Tier 1,Store
51,104909,6.2,12,3.0,4,10,34,9,46470,118397,4,3,4,6,10,9,3,8,1,1,5,Male,Tier 3,Store
51,61105,6.0,2,2.7,9,5,36,10,73711,146186,4,6,3,1,10,1,7,9,5,8,9,Female,Tier 3,Store
45,176236,3.4,6,2.2,8,7,18,16,8328,71686,1,4,6,8,8,2,2,1,6,9,8,Male,Tier 3,Store
30,147957,5.2,8,1.8,8,9,46,17,33278,68893,8,2,2,7,8,5,6,4,1,9,2,Other,Tier 1,Store
32,203891,6.4,8,0.5,4,5,6,11,94374,59801,8,1,4,7,4,1,6,5,4,10,5,Female,Tier 3,Store
77,16049,7.9,7,2.3,1,1,2,12,98683,116508,7,9,2,5,9,10,4,8,4,1,7,Female,Tier 1,Store
40,68281,6.7,7,3.6,10,2,39,17,32290,55473,2,8,6,6,3,8,3,2,3,6,1,Female,Tier 1,Store
61,58271,7.8,8,3.9,4,3,29,16,49916,54111,7,0,6,8,7,2,2,3,1,6,1,Male,Tier 3,Store
43,81697,3.8,5,2.7,3,3,30,9,149723,101061,3,0,6,8,10,5,9,4,7,2,6,Male,Tier 1,Store
21,212423,3.0,3,1.2,3,1,44,14,77469,16313,10,1,1,7,4,5,10,6,6,10,1,Other,Tier 1,Store
43,51534,2.5,2,0.8,1,9,47,19,132724,9470,6,6,4,1,5,2,5,10,4,10,6,Male,Tier 2,Store
57,108034,7.6,3,1.7,9,9,39,7,31180,126371,5,8,5,10,5,1,1,8,10,5,6,Male,Tier 1,Store
26,73097,3.1,11,0.0,3,4,8,10,21091,68725,9,9,6,4,2,6,2,5,7,7,3,Other,Tier 1,Store
72,199885,8.1,11,0.0,4,9,33,17,139457,112074,10,6,5,8,8,10,10,9,3,6,9,Female,Tier 1,Store
22,40037,5.1,3,0.8,1,4,21,3,129084,138560,1,3,5,5,4,8,10,6,10,8,10,Other,Tier 1,Store
73,182079,9.3,12,2.9,3,8,26,18,136149,110535,5,6,4,10,7,2,2,2,6,8,2,Other,Tier 3,Store
49,225550,5.1,7,0.4,1,3,26,1,48644,136715,9,5,6,2,2,1,5,6,10,4,7,Male,Tier 1,Store
37,42278,5.2,1,2.9,4,9,32,19,1686,32142,1,9,2,6,6,3,9,6,7,5,1,Other,Tier 3,Store
67,154344,6.1,7,1.4,10,4,44,2,44633,101365,10,9,7,3,1,10,7,10,10,2,8,Male,Tier 3,Store
28,203255,5.2,6,4.1,7,8,44,15,92518,52390,7,3,5,9,2,2,7,10,4,2,8,Female,Tier 3,Store
32,114173,6.8,11,1.7,10,2,42,0,86195,108907,10,6,5,1,7,4,7,4,8,8,6,Male,Tier 1,Store
49,53294,3.9,10,1.9,8,7,41,16,136802,120636,4,5,7,4,10,4,5,9,6,10,10,Female,Tier 3,Store
45,88277,6.4,14,1.5,8,2,5,11,2965,36331,8,2,3,5,1,3,3,4,9,3,2,Other,Tier 2,Store
39,208581,4.5,2,1.6,1,5,47,18,39654,45488,7,9,4,1,6,7,9,6,4,9,3,Other,Tier 2,Store
58,19694,5.6,10,2.6,6,9,26,9,88939,93445,8,1,3,10,5,3,1,7,8,8,3,Male,Tier 2,Store
34,241914,3.2,1,2.9,8,5,31,19,25764,2664,6,7,1,3,9,10,6,1,6,4,1,Female,Tier 1,Online
76,73150,7.7,9,2.4,10,4,37,12,128441,1206,2,4,3,2,1,1,2,1,10,4,6,Male,Tier 2,Online
43,82470,5.3,2,0.8,10,8,21,13,106329,142646,10,4,7,6,3,3,3,1,8,2,2,Female,Tier 2,Store
61,36556,7.8,4,3.0,8,5,12,15,6840,9861,4,6,4,5,2,9,9,10,4,1,3,Other,Tier 1,Hybrid
24,210543,4.5,9,0.9,9,9,31,0,59133,9174,7,8,6,3,10,6,7,9,6,1,4,Female,Tier 1,Online
59,195927,6.0,9,1.1,8,9,26,17,70545,73519,9,7,3,6,4,6,8,4,10,2,2,Other,Tier 3,Store
74,64086,7.9,12,1.8,5,2,43,2,100159,26109,7,4,7,6,6,9,10,10,9,2,3,Male,Tier 3,Store
43,164979,3.6,11,3.5,1,10,39,13,111003,68699,9,0,5,6,6,9,9,4,3,4,3,Female,Tier 2,Store
42,217767,4.2,1,1.0,9,9,29,16,135247,95547,10,4,6,1,9,7,6,6,5,1,7,Female,Tier 3,Store
27,194559,7.6,14,3.0,10,8,34,13,87464,35176,3,1,7,5,5,8,7,5,7,4,9,Other,Tier 3,Store
76,175230,8.7,2,0.0,10,10,12,7,62087,51244,8,9,3,8,5,2,8,3,5,7,6,Other,Tier 1,Store
62,166365,6.0,2,3.2,10,7,0,11,49678,98944,2,2,5,9,2,9,10,8,8,4,3,Other,Tier 3,Store
36,191833,4.1,12,3.9,10,6,41,13,111293,42970,9,8,1,1,5,2,6,1,1,2,8,Male,Tier 1,Store
28,114468,5.4,2,3.3,5,4,26,1,97102,15878,3,2,6,7,4,7,8,5,8,10,1,Other,Tier 1,Online
30,48387,9.9,8,2.4,7,7,21,5,5013,865,4,0,3,3,6,10,5,5,3,9,10,Other,Tier 3,Online
70,186822,3.3,13,1.6,7,6,46,11,133981,138778,9,8,4,2,6,10,8,1,9,5,9,Female,Tier 2,Store
25,83602,7.1,8,1.3,4,8,42,3,57226,41316,8,6,3,3,8,5,2,7,3,8,10,Male,Tier 2,Store
57,167328,6.3,10,1.4,8,1,47,3,116389,132674,1,7,7,9,6,6,8,5,6,7,2,Female,Tier 1,Store
21,246713,3.7,12,1.7,10,3,23,15,35851,72110,3,7,1,5,8,7,5,9,4,10,10,Male,Tier 2,Store
64,151666,5.4,8,3.7,9,8,22,19,37362,49918,6,1,3,5,7,3,2,1,4,8,6,Other,Tier 3,Store
48,17460,2.4,12,2.3,4,2,34,15,70207,144980,6,3,5,6,1,8,4,4,3,2,1,Female,Tier 3,Store
45,87356,6.6,4,3.5,2,9,8,7,123989,91011,7,9,2,5,4,8,1,6,1,5,8,Female,Tier 1,Store
28,69698,6.9,8,6.0,10,2,26,2,47060,9588,2,0,4,4,9,3,9,2,7,6,3,Female,Tier 3,Online
60,116746,3.3,14,4.6,4,9,6,7,46933,13193,1,8,1,4,7,6,10,6,5,5,4,Female,Tier 3,Hybrid
18,31191,7.1,13,2.5,2,7,23,12,23263,51497,8,4,4,10,8,3,4,10,9,8,6,Male,Tier 3,Store
66,99631,4.7,7,1.8,1,4,15,6,53502,149638,9,9,3,7,8,6,10,1,6,9,6,Other,Tier 2,Store
64,25529,4.5,8,3.6,1,3,22,1,49264,29290,8,5,5,2,7,8,7,7,3,5,7,Other,Tier 3,Store
69,47175,4.0,1,3.6,4,8,6,4,79887,69427,10,6,2,5,8,10,6,8,10,8,2,Female,Tier 3,Store
55,32675,7.3,3,3.2,9,10,39,13,127570,33845,1,9,2,7,2,1,6,9,10,9,4,Female,Tier 2,Store
41,189230,2.7,10,4.4,9,7,21,4,140258,65027,2,5,5,2,3,1,10,9,5,3,4,Male,Tier 1,Store
71,61798,2.8,6,1.3,7,10,28,3,97965,5530,9,8,3,10,1,4,4,5,7,4,9,Male,Tier 3,Online
77,85910,4.8,1,2.9,5,1,19,16,118518,44936,4,9,5,1,9,4,7,7,8,9,3,Female,Tier 1,Store
74,145400,4.9,4,2.5,6,7,36,19,90441,14624,7,6,4,9,4,3,10,6,8,4,2,Male,Tier 3,Hybrid
64,172048,7.3,9,3.4,1,1,5,0,125145,48497,8,2,4,7,9,5,3,9,3,5,10,Other,Tier 2,Store
48,209188,5.8,7,1.9,3,1,30,15,88164,149917,5,2,3,4,5,9,7,3,5,6,6,Male,Tier 1,Store
58,93678,5.8,1,3.0,1,5,26,10,22676,53194,9,2,5,4,2,5,10,2,6,5,10,Other,Tier 1,Store
63,77821,2.8,13,0.2,10,10,40,10,108821,124159,6,4,5,3,8,6,4,6,5,9,10,Other,Tier 1,Store
67,27204,5.5,12,2.5,5,5,36,16,36689,47210,7,6,6,6,3,7,5,3,5,4,4,Female,Tier 1,Store
43,201737,1.2,6,4.7,4,2,8,3,105136,68651,1,5,1,9,5,4,5,4,8,6,5,Male,Tier 3,Store
66,22394,6.5,6,1.8,3,7,24,15,35894,123827,6,4,2,8,7,7,9,5,6,7,9,Other,Tier 1,Store
67,79814,7.4,12,2.4,6,3,41,11,101155,114933,10,3,1,10,10,7,8,7,1,5,10,Female,Tier 2,Store
22,48593,4.4,2,3.9,6,1,37,4,134126,117834,4,4,3,1,10,10,3,3,7,9,7,Female,Tier 1,Store
37,188036,6.8,6,3.1,9,7,32,12,141556,81142,10,0,2,4,9,8,7,6,3,2,3,Male,Tier 2,Store
69,223260,5.1,14,0.3,4,4,12,12,35209,105616,5,5,3,4,6,7,4,4,4,4,7,Male,Tier 3,Store
58,130064,8.5,10,2.3,9,4,36,2,95597,11785,9,0,5,5,7,6,7,6,9,4,3,Female,Tier 3,Online
28,245348,6.5,2,3.0,4,3,26,8,55889,120833,5,6,1,8,8,7,1,8,10,7,8,Other,Tier 2,Store
73,68365,3.9,8,4.3,8,7,18,17,67229,42047,8,1,7,3,3,10,2,3,7,6,6,Female,Tier 2,Store
71,146515,8.3,7,4.0,8,2,15,17,9747,47555,1,3,3,9,5,6,9,4,6,6,1,Female,Tier 1,Store
50,235511,7.7,14,2.4,2,7,46,14,149977,75936,3,1,6,1,6,6,10,3,9,5,7,Other,Tier 1,Store
67,245130,5.2,6,3.3,10,10,13,14,46558,27283,2,8,6,10,3,8,3,5,8,5,8,Other,Tier 3,Hybrid
55,174252,7.0,14,2.4,8,8,45,6,44649,146039,8,5,1,4,3,7,9,7,9,10,1,Male,Tier 2,Store
